,user_id,llibres_usuari,val_llibres,llibres_recomanats,puntuacions_llibres,cluster,utilitat,vector
1019,eb717fd1d3f4349dd99bb3696fa0d794,"['26117546', '28765613', '28510777', '18774964', '31845516', '25177983', '26131641', '27859751', '17830123']","[4, 5, 5, 5, 5, 4, 2, 5, 5]","['7445', '29209', '77203']","[3, 5, 0]",3,0,"[0.     0.     0.     0.     0.     0.9    0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1    0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.475
 0.     0.525  0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3    0.25   0.     0.125  0.     0.     0.325  0.125  0.75   0.125
 0.875  0.125  0.125  0.65   0.225  1.     0.     0.325  0.25   0.425
 0.     0.875  0.125  0.709  0.3833]"
1020,60743b3537bf9da34a13363d6e7f7703,"['5584946', '25573977', '9969571', '14497', '16068905', '17333223', '11870085', '13497818', '16160797', '18214414', '15776309', '148639', '134203']","[3, 3, 5, 4, 5, 5, 3, 3, 5, 5, 2, 5, 3]","['1472878', '6262464', '5805']","[2, 2, 3]",0,0,"[0.     0.     0.     0.     0.     0.8431 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1569 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.098
 0.2549 0.6471 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3922 0.0588 0.3137 0.098  0.     0.098  0.0392 0.1569 0.3725 0.4706
 0.6275 0.3725 0.1569 0.2353 0.6078 0.2549 0.7451 0.2941 0.2157 0.4902
 0.3922 0.3529 0.2549 0.6725 0.3912]"
1021,3f4a5ef7c4f23a59ee5fa8b07668568f,"['16160797', '43015', '80660', '40440', '7135858', '80567', '4929705', '49465', '7937462', '1951125', '4667024', '1812457']","[3, 4, 3, 3, 3, 1, 3, 3, 3, 3, 5, 3]","['41865', '960', '968']","[4, 1, 4]",3,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2162
 0.2432 0.5405 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1892 0.1892 0.2432 0.1622 0.0811 0.     0.1351 0.0811 0.4054 0.5135
 0.7027 0.2973 0.2432 0.5946 0.1622 0.7838 0.2162 0.2162 0.1622 0.6216
 0.     0.9189 0.0811 0.647  0.3876]"
1022,65b074e9cd8235475f8a7862ac86c575,"['20423680', '1166599', '2213661', '493808', '995121', '242793', '202039']","[4, 5, 5, 5, 4, 4, 2]","['5038', '10589', '13888']","[3, 5, 4]",1,0,"[0.     0.     0.     0.     0.     0.8621 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1379 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1379
 0.5172 0.3448 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3448 0.5172 0.     0.1379 0.     0.     0.     0.3793 0.4483 0.1724
 0.4828 0.5172 0.1724 0.4828 0.3448 0.8276 0.1724 0.     0.5172 0.4828
 0.1724 0.6552 0.1724 0.7331 0.28  ]"
1023,e5076b80a565f88e628f95ae62737d59,"['5821978', '58550', '31456', '231804', '20701994', '6936382', '17675031', '17565845', '15745753', '16718816', '18466441', '16068905', '18222846', '10264464', '17733898', '13335037']","[5, 4, 3, 5, 4, 5, 5, 3, 5, 5, 3, 5, 0, 5, 3, 4]","['49750', '12401556', '3']","[5, 5, 4]",3,0,"[0.     0.     0.     0.     0.     0.9375 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0625 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0781 0.0781
 0.3125 0.5312 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.0781 0.3438 0.0625 0.125  0.3906 0.1406 0.4219 0.4375
 0.4844 0.5156 0.2812 0.4844 0.2344 0.7031 0.2969 0.2812 0.     0.7188
 0.0781 0.7656 0.1562 0.6934 0.4238]"
1024,e864192a1f2dcd601ed51c5cd9882ffe,"['35712164', '32294557', '8129986', '8236823', '2932659', '8247542', '23019291', '13101912', '25248587', '2118978', '18917856', '1098882', '26074181', '29440173']","[5, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5]","['20806410', '462033', '693208']","[5, 4, 5]",1,0,"[0.     0.     0.     0.     0.     0.6615 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3385 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1231
 0.4923 0.3846 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.1077 0.0769 0.5846 0.     0.2308 0.     0.     1.
 0.4308 0.5692 0.6769 0.3231 0.     1.     0.     0.4308 0.5692 0.
 0.     0.4923 0.5077 0.7089 0.3942]"
1025,95aa366081d292b039e32f069e2387ae,"['27237151', '25022736', '24519300', '18498558', '22366313', '8621462', '891472']","[4, 4, 4, 5, 5, 5, 5]","['11422798', '15832125', '16065538']","[5, 4, 5]",2,0,"[0.     0.     0.     0.     0.     0.5938 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.4062 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.4062
 0.2812 0.3125 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.1562 0.     0.3125 0.     0.375  0.1562 0.1562 0.6875 0.1562
 0.1562 0.8438 0.     0.4375 0.5625 0.1562 0.8438 0.1562 0.3125 0.5312
 0.3125 0.5312 0.1562 0.7194 0.365 ]"
1026,44f149a84ca082daa11dfa230f0b73f1,"['932534', '13414402', '1974880', '1376124', '10049589', '328802', '1307394', '12698470']","[3, 3, 4, 5, 3, 5, 4, 3]","['7171637', '10025305', '157993']","[4, 4, 0]",3,0,"[0.     0.     0.     0.     0.     0.1667 0.     0.     0.     0.
 0.     0.     0.8333 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 1.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.4    0.     0.2667 0.1    0.2333 0.5667 0.     0.4333
 0.9    0.1    0.2667 0.6333 0.1    1.     0.     0.3333 0.6667 0.
 0.1    0.     0.9    0.699  0.402 ]"
1027,f72dd6ca21b7e002d163b5e5f6ba6ec0,"['33514', '30200538', '1353988', '22482236', '22505856', '212147', '9111260', '134585', '15941227', '3669679', '3330727', '2559828', '18233684', '3217321', '11933636', '856602', '247216']","[5, 5, 4, 5, 5, 5, 3, 4, 2, 0, 2, 1, 4, 4, 4, 2, 5]","['13517691', '1798305', '5776663']","[4, 5, 2]",2,0,"[0.     0.     0.     0.     0.     0.2667 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.7333 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1333
 0.5667 0.3    0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.35   0.65   0.     0.     0.     0.     0.0833 0.     0.9167
 0.     1.     0.4667 0.0833 0.45   0.0833 0.9167 0.2833 0.     0.7167
 0.     0.2833 0.7167 0.7627 0.3782]"
1028,49c102f0e0d01caa34b1e7d113362a48,"['6575365', '21325165', '343881', '3414299', '20933806', '227443', '9086994', '17118616', '6635127', '77203', '2211870', '1139324', '7534846', '13356690', '13571784', '9160903']","[5, 4, 3, 5, 5, 4, 3, 3, 3, 4, 5, 5, 3, 3, 4, 3]","['11956075', '1812457', '10084833']","[3, 5, 4]",1,0,"[0.     0.     0.     0.     0.     0.5968 0.     0.     0.     0.
 0.     0.     0.     0.0806 0.     0.     0.     0.     0.     0.
 0.     0.     0.2742 0.     0.     0.0484 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0484 0.0484
 0.7258 0.1774 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.     0.4355 0.5645 0.     1.     0.     0.
 0.     1.     0.5806 0.3548 0.0645 0.9355 0.0645 0.     0.9355 0.0645
 0.     0.4355 0.5645 0.6819 0.3387]"
1029,35d18bb04b1dd80d89bcec8306c67e03,"['18114165', '18293427', '33512', '7948230', '662', '19101283', '16181775']","[4, 4, 5, 5, 5, 5, 5]","['15507958', '16101121', '7362158']","[5, 4, 3]",3,0,"[0.     0.     0.     0.     0.     0.8788 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1212 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1515
 0.2727 0.5758 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1212 0.4242 0.1515 0.     0.1515 0.1515 0.     0.6061 0.3939 0.
 0.5758 0.4242 0.4545 0.4242 0.1212 0.697  0.303  0.2727 0.303  0.4242
 0.7273 0.2727 0.     0.657  0.4561]"
1030,723542241fd30c6343fd1ff104f3ac42,"['26853391', '18284662', '18114322', '15863638', '29923047', '38447', '31929623', '28186432', '1018243', '286957', '16248246', '873922', '6550482']","[3, 3, 4, 5, 5, 5, 5, 5, 4, 4, 5, 4, 3]","['48037', '2108198', '13451770']","[3, 5, 5]",1,0,"[0.     0.     0.     0.     0.     0.8364 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1636 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.6545 0.3455 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.0545 0.0727 0.     0.5636 0.2182 0.0909 0.     0.0727 0.4727 0.4545
 0.0909 0.9091 0.4545 0.4545 0.0909 0.9091 0.0909 0.     0.9091 0.0909
 0.     0.     1.     0.6707 0.3202]"
1031,3743199f4a2750edf5a59be8dc4a6ba6,"['11450591', '16167431', '896986', '226570', '13403396', '40493', '11590', '105744', '333715', '14625119', '425696']","[5, 5, 0, 0, 5, 5, 5, 5, 5, 5, 5]","['8151114', '11588', '1295']","[5, 4, 5]",0,0,"[0.     0.     0.     0.     0.     0.7778 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2222 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.3333
 0.6667 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.5556 0.     0.2222 0.     0.     0.2222 0.8889 0.     0.1111
 0.7778 0.2222 0.     0.1111 0.8889 0.1111 0.8889 0.4444 0.2222 0.3333
 0.8889 0.     0.1111 0.6067 0.3489]"
1032,1e24b98b7b7831929f5a2f7e06dfa07e,"['17934655', '395922', '2794', '7619057', '6482837', '7686667', '82780', '6185']","[4, 1, 2, 2, 5, 4, 5, 2]","['14050', '3', '2261214']","[2, 5, 1]",1,0,"[0.     0.     0.     0.     0.     0.9583 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0833 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.875  0.1667 0.     0.     0.     0.     0.     0.     0.     0.
 0.1667 0.     0.     0.     0.     0.     0.     0.     0.     0.875
 0.3333 0.     0.2083 0.     0.1667 0.     0.3333 0.4167 0.625  0.
 0.3333 0.7083 0.     0.5    0.5417 1.     0.0417 0.     0.625  0.4167
 0.3333 0.5    0.2083 0.6692 0.3508]"
1033,77822356908fed3ef2fcd7e55cebb3f6,"['33108092', '27069781', '32601263', '27233899', '31868906', '31770290', '26195856', '23614512', '25603024', '27212124', '28793870', '24965955', '21003951', '22467858', '20877804', '11235712']","[4, 4, 4, 5, 3, 5, 3, 4, 3, 5, 5, 4, 5, 4, 5, 5]","['15761918', '16085926', '14060461']","[5, 5, 5]",1,0,"[0.     0.     0.     0.     0.     0.0735 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.9265 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.9265 0.0735 0.     0.     0.     0.     0.     0.     0.     0.
 0.0588 0.     0.     0.     0.     0.     0.     0.     0.     0.9412
 0.0441 0.     0.4853 0.     0.4706 0.     0.     0.5588 0.     0.4412
 0.5588 0.4412 0.     0.     1.     1.     0.     0.     1.     0.
 0.4265 0.5    0.0735 0.6996 0.3103]"
1034,ae00251e6ecfd7ce3f110f2c2defbc8f,"['9774230', '6567437', '2980383', '10246934', '10512770', '10647236', '12959658', '6664615', '13321472', '4731479', '1449994']","[4, 4, 3, 5, 5, 5, 4, 5, 3, 2, 3]","['756962', '6437865', '11038479']","[3, 4, 3]",3,0,"[0.     0.     0.     0.     0.     0.4419 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.5581 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1628
 0.5349 0.3023 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.3023 0.     0.4651 0.     0.2326 1.     0.     0.
 0.5116 0.4884 0.7674 0.     0.2326 1.     0.     0.     0.4884 0.5116
 0.     1.     0.     0.5293 0.3526]"
1035,08318eb44044fb403e7d36471801cf03,"['99702', '12853150', '13274143', '6591459', '12177850', '406887', '57368', '57283', '406911', '12169250']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 4]","['10575783', '12198712', '11106458']","[4, 4, 4]",2,0,"[0.     0.     0.     0.     0.     0.6939 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3061 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.102  0.
 0.898  0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.2041 0.7959 0.     0.     0.     0.     1.
 0.     1.     0.     1.     0.     0.     1.     0.     0.     1.
 1.     0.     0.     0.6837 0.3284]"
1036,41c2a7ba4cc8b3e33a9863e0fb7d1050,"['48855', '2657', '78985', '1248179', '16366', '4214', '10799', '525544', '13158800', '24280', '114240']","[5, 1, 4, 2, 1, 3, 4, 2, 3, 3, 3]","['38296', '52036', '9784']","[5, 4, 2]",2,0,"[0.     0.     0.     0.     0.     0.9333 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1    0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.8667 0.1667 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.0333 0.     0.     0.     1.
 0.1    0.     0.1    0.5667 0.2333 0.0333 0.     0.0333 0.5333 0.4667
 0.1667 0.8667 0.6667 0.1    0.2667 0.2333 0.8    0.     0.3667 0.6667
 0.     0.4333 0.6    0.6583 0.3577]"
1037,ae2f33964f4f443e2f6745b1871ad541,"['21570001', '18005253', '5199022', '5129', '16074719', '17334068', '15784909', '6321718', '1953', '426025']","[3, 4, 5, 5, 1, 4, 5, 1, 5, 3]","['2914097', '13335037', '22628']","[5, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.9444 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0556 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.3611
 0.5278 0.1111 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.4444 0.1389 0.4167 0.     0.     0.     0.2778 0.5833 0.1389
 0.8611 0.1389 0.1389 0.7222 0.1389 1.     0.     0.2778 0.3611 0.3611
 0.     1.     0.     0.6844 0.3761]"
1038,a7be834db379211afb88a9665cec283d,"['25773504', '24323739', '26863623', '23553419', '21853633', '14554', '15507958', '18056463', '7135858', '17797253', '6450212', '12558285', '13508607', '66559', '3153910', '8664353']","[3, 5, 4, 4, 4, 4, 4, 3, 0, 4, 2, 3, 5, 4, 4, 5]","['39999', '3392089', '6957498']","[4, 4, 4]",0,0,"[0.     0.     0.     0.     0.     0.8519 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2222 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.2037 0.8704 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.0741 0.     0.     1.
 0.2407 0.2222 0.     0.     0.1481 0.3889 0.0741 0.     0.6296 0.4444
 0.5185 0.5556 0.0741 0.9259 0.0741 0.1481 0.9259 1.     0.     0.0741
 0.3889 0.0741 0.6111 0.7406 0.3722]"
1039,a84634bbc87c68eb37cf838adadaf741,"['10818853', '9259389', '29780253', '521125', '521212', '32731717', '2780860', '28664905', '15999977', '14743', '11797365', '542255']","[5, 5, 0, 0, 0, 5, 5, 5, 5, 4, 1, 5]","['19501', '656', '13585938']","[5, 5, 5]",0,0,"[0.     0.     0.     0.     0.     0.5128 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.5128 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1282
 0.3846 0.5128 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.1282 0.     0.     0.     0.     0.     0.     0.     0.8974
 0.0256 0.     0.     0.     0.1026 0.5128 0.3846 0.0256 0.8974 0.1026
 0.8974 0.1282 0.1026 0.9231 0.     0.2308 0.7949 0.     1.     0.0256
 0.1282 0.     0.8974 0.6764 0.3856]"
1040,16a9b7a57e5b05f8e20cc4ad071215e4,"['17645', '783291', '297673', '472343', '31181', '13747', '78433', '17647', '1953', '998133', '6288', '16793', '51019', '16703', '82970', '618147']","[5, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 5, 4]","['12585', '46756', '10566']","[3, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.9365 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0635 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0635
 0.5397 0.3968 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.2222 0.     0.0635 0.5397 0.0476 0.127  0.     0.2381 0.3175 0.4444
 0.6984 0.3016 0.254  0.5714 0.1746 0.7302 0.2698 0.2063 0.3651 0.4286
 0.3968 0.3651 0.2381 0.5998 0.4422]"
1041,0d5c52978db3c112f8ced7d83a99ab5b,"['13503109', '118442', '7703038', '167847', '15779453', '183274', '11250317', '12010547', '98694', '10871', '10628', '1420', '15645', '14185', '117833', '9706047', '231560']","[3, 3, 4, 2, 3, 2, 2, 3, 3, 2, 3, 5, 5, 2, 4, 4, 5]","['467512', '2175', '4271']","[3, 5, 2]",3,0,"[0.     0.     0.     0.     0.     0.6364 0.     0.     0.     0.
 0.     0.     0.     0.1273 0.     0.     0.     0.     0.     0.
 0.     0.     0.2364 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1091
 0.6909 0.2    0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.2182 0.     0.     0.4727 0.0909 0.2182 0.     0.0364 0.8    0.1636
 0.8182 0.1818 0.     0.8182 0.1818 0.7818 0.2182 0.1455 0.3273 0.5273
 0.5455 0.     0.4545 0.6605 0.364 ]"
1042,23479cdf403fcf935fc7e0b9a0ad6a5d,"['12877248', '18589112', '112537', '2493', '63432', '35816', '70539', '156783', '17932074', '156780', '4912857', '402045', '75522', '70535', '1232']","[4, 5, 3, 2, 4, 4, 4, 5, 4, 4, 4, 4, 5, 4, 5]","['1618', '7613', '5470']","[3, 3, 4]",0,0,"[0.     0.     0.     0.     0.     0.5738 0.     0.     0.082  0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1311 0.     0.     0.     0.2131 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.082
 0.7869 0.1311 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.0984 0.     0.0656 0.6393 0.     0.1967 0.7869 0.1475 0.0656
 0.7541 0.2459 0.8197 0.0656 0.1148 0.1803 0.8197 0.7869 0.0984 0.1148
 0.6066 0.0492 0.3443 0.6523 0.3738]"
1043,dbde06226aeca417fd903e0b00b36fb5,"['28191164', '18750544', '25337858', '18518278', '13562916', '17971156', '25822382', '17328752', '15702859', '24991373']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","['8694522', '13606054', '4989']","[4, 4, 5]",1,0,"[0.    0.    0.    0.    0.    0.9   0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.1   0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.5   0.2   0.3   0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    1.
 0.2   0.    0.    0.2   0.6   0.    0.    0.4   0.6   0.    0.3   0.7
 0.    1.    0.    1.    0.    0.5   0.5   0.    0.    0.    1.    0.712
 0.427]"
1044,5671c0027002e88229163471799d9037,"['944076', '2999282', '902715', '206682', '6310817', '10447839', '10079321', '17165653']","[5, 4, 5, 4, 4, 4, 4, 4]","['6101718', '22320', '13515074']","[4, 4, 4]",1,0,"[0.     0.     0.     0.     0.     0.8824 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1176 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1176 0.
 0.5294 0.3529 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3824 0.1471 0.     0.     0.1176 0.3529 0.     0.3824 0.1176 0.5
 0.2353 0.7647 0.1176 0.6471 0.2353 1.     0.     0.6471 0.3529 0.
 0.1176 0.1471 0.7353 0.65   0.27  ]"
1045,7140d226b0e4d70483f41f3ac9510730,"['26309252', '56759', '22005479', '22574739', '4443613', '847860', '447895', '6411961', '10155']","[5, 5, 5, 5, 5, 5, 5, 3, 5]","['32767', '11093329', '2932']","[5, 5, 5]",2,0,"[0.     0.     0.     0.     0.     0.4186 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.5814 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1163
 0.4651 0.4186 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.4651 0.     0.     0.     0.5349 0.     0.     0.6977 0.2326 0.0698
 0.1163 0.8837 0.     0.4651 0.5349 0.     1.     0.     0.8837 0.1163
 0.4651 0.4651 0.0698 0.7133 0.436 ]"
1046,ff3f53b5d9af2cfc242cd35c2e7be1d3,"['643093', '18373298', '23848559', '5470', '33917107', '160588', '260683', '1301085', '241651', '7613']","[4, 5, 4, 5, 5, 5, 1, 5, 3, 5]","['1396806', '8765', '11870085']","[4, 1, 3]",2,0,"[0.     0.     0.     0.     0.     0.7143 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2857 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.6667 0.3333 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.4524 0.     0.4286 0.119  0.119  0.4524 0.4286
 0.4286 0.5714 0.2143 0.     0.7857 0.119  0.881  0.7857 0.119  0.0952
 0.119  0.881  0.     0.6888 0.316 ]"
1047,7c0e8a8629e8784a0a562387e6933377,"['16116760', '21845122', '16135254', '13570162', '18815715', '19216865', '13612018', '23935129', '18681291', '23264772', '20517266', '7129598', '10818853', '13324841', '9758765', '13548152']","[5, 5, 5, 3, 4, 5, 4, 3, 4, 4, 5, 2, 4, 4, 2, 4]","['12562631', '10950666', '13507251']","[4, 4, 1]",0,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0678 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0678 0.3729
 0.4915 0.1356 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.0678 0.     0.     0.     0.     0.     0.     0.     1.
 0.1356 0.0339 0.3729 0.     0.4068 0.     0.1186 0.0508 0.8983 0.1186
 0.4407 0.6271 0.     0.9831 0.0847 0.1356 0.9322 0.1525 0.1356 0.7797
 0.5424 0.0678 0.4576 0.719  0.4319]"
1048,4c021af35c5a6ffb40fc15b826cd321e,"['18170549', '11870085', '15833693', '602482', '5501194', '30323', '2156']","[0, 0, 5, 5, 5, 5, 0]","['49041', '6185', '41865']","[4, 5, 4]",2,0,"[0.     0.     0.     0.     0.     0.5    0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.5    0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.75   0.25   0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.75   0.25   0.     0.     1.     0.     0.
 0.25   0.75   0.     0.     1.     0.     1.     0.     0.     1.
 0.     1.     0.     0.6525 0.465 ]"
