user_id,books,ratings
9c0f43f95f923313d923588ea7eb8ed6,[6408523],[5]
098538b422348d74ac67cbd95fd536e6,"[28229, 35198726, 6678, 1431558, 6319, 32713854, 39988, 29069989, 16282903, 291585, 25489025, 39999, 23635879, 9793876, 14429, 25847101, 15507958, 22328546, 1848, 4069, 358077, 8127, 3788053, 22888154, 3136288, 3637, 1457748, 26347202, 22011229, 5759, 22557272, 17851885, 3636, 10557075, 49552, 18003300, 9460487, 17903381, 27220910, 13262783, 6283781, 18007564, 20575411, 15769352, 23517440, 2217118, 1880020, 22734898, 23259809, 24178, 1989413, 821893, 25712989, 17349252, 481558, 16301096, 576885, 17080670, 17883214, 17159640, 833646, 13510441, 10379191, 400608, 26244, 9706928, 1268619, 66414, 12287, 7958210, 17250, 17612145, 51299, 210936, 6667, 11161887, 171547, 17349745, 6324725, 22848057, 30557, 263144, 15829984, 17345251, 1220306, 109089, 6177582, 226973, 2165, 697446, 10569, 23665558, 43369, 485894, 50144, 16981, 757438, 370493, 6186357, 22889037, 22888170, 22888847, 22889524, 22888859, 5246, 238866, 22854522, 355697, 11821556, 161768, 7392167, 9674642, 1096390, 2000774, 783263, 1081084, 334649, 12066325, 838441, 1252575, 82965, 38447, 1627, 30933, 2998, 10117840, 4671, 7613, 1842020, 1852, 5297, 116594, 386265, 25406, 347852, 4659, 1428, 7556690, 266201, 2548320, 491030, 7412951, 6870, 10964693, 110428, 11741, 2924318, 3068, 3656, 75400, 765614, 1948985, 249288, 3066, 3370227, 43691, 175675, 14743, 5211, 54434, 6259, 3094400, 17150, 6149, 133518]","[3, 4, 3, 3, 3, 3, 5, 3, 4, 4, 2, 2, 4, 3, 5, 4, 4, 3, 5, 3, 3, 5, 3, 3, 4, 4, 4, 5, 5, 3, 2, 5, 1, 3, 4, 1, 3, 3, 4, 2, 5, 4, 3, 3, 3, 4, 3, 5, 4, 3, 4, 4, 2, 3, 4, 4, 5, 3, 3, 3, 4, 4, 1, 4, 4, 4, 3, 3, 2, 3, 1, 3, 5, 4, 4, 3, 4, 2, 2, 4, 4, 3, 4, 5, 2, 4, 4, 2, 2, 3, 3, 3, 5, 1, 4, 5, 4, 4, 3, 2, 2, 4, 3, 2, 1, 3, 5, 4, 3, 3, 1, 4, 4, 3, 5, 2, 5, 4, 5, 5, 3, 4, 4, 2, 4, 4, 2, 3, 1, 4, 3, 3, 3, 5, 3, 1, 3, 3, 3, 3, 5, 3, 3, 3, 4, 4, 4, 3, 3, 2, 1, 3, 2, 5, 3, 5, 4, 5, 5, 5, 4, 3, 5, 5, 3]"
d2676ab7313e087f6eada9a327f024fa,"[23280208, 15803560, 715834, 25644437, 491804, 27213238, 7202831, 5575, 452155, 11720382, 21489683, 32255, 9647908, 6482837]","[5, 3, 5, 3, 3, 5, 5, 3, 3, 4, 5, 5, 3, 5]"
45c83cc45eb7a400d99d6ec0de9e4cb3,"[14569975, 12813565]","[4, 4]"
6cc15db6b608d9f1fa25a0380530b535,"[9416, 10357575, 176521, 116563, 616678]","[1, 4, 4, 5, 4]"
871667c2ad05d0b7206135cae9bbb0a3,"[28214365, 15791403, 6304335, 11865202, 9296438, 8584686]","[2, 4, 2, 2, 3, 1]"
72e53968245c2dadb6d4defbaa845eb1,"[24831791, 25775953, 8230468, 22543938, 7444221, 16390077, 13641208, 13602426, 10796178, 686318, 9914222, 2755020, 7543054, 8376354, 6567438, 152653, 153347, 244999, 229577, 860818]","[5, 5, 5, 5, 4, 5, 3, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
ad3aadbe445990cfbc7b335b39fbb284,[13414676],[5]
4937884e137afaa45446be1d2b760116,"[10874177, 710437, 17332243, 16078215, 17571564, 17840319, 17277800, 10194157, 13640691, 13059054, 3312154, 16082264, 263145, 9640779, 13409145, 248470, 12356086, 10866624, 8890606, 12199233, 13109251, 106130, 12153951, 3430777, 327676, 10688456, 12421944, 10555316, 10954336, 6545414, 2804906, 8705465, 2371152, 1037415, 7200675, 249855, 546131, 58, 1501162, 1121045, 6742166, 6472451, 1292944, 19822, 531808, 8560639, 7090785, 6693775, 7711273, 495166, 6657154, 1288636, 1819632, 1967070, 97783, 10283693, 9774199, 8476225, 7886338, 6727322, 6352686, 5739076, 7338243, 6480142, 844206, 7884898, 6258999, 6911529, 7171748, 4876010, 8041873, 105703, 8460921, 936725, 1046558, 222149, 7841628, 1082753, 7178694, 1073104, 8177130, 7431306, 6493321, 6218002, 2329199, 3233137, 6456431, 6057544, 1537536, 1077521, 1111704, 64001, 6933876, 77354, 3259963, 542064, 154537, 7130591, 110155, 2814168, 5497136, 227532, 2596611, 100714, 198095, 154544, 676003, 5537014, 6306686, 3186058, 1848561, 6621968, 7802887, 6148028, 62005, 229033, 5552232, 6543327, 3422032, 359375, 601978, 2509963, 3596929, 7882692, 582263, 6124224, 828433, 2881536, 3103806, 4065522, 3598195, 1189324, 1610250, 2767052, 250638, 3217221, 355515, 290997, 1883010, 3768830, 3091315, 1130927, 385483, 23686, 1294303, 1022658, 3922251, 474072, 472331, 43808, 642071, 550331, 593792, 410127, 23688, 1848560, 212850, 23690, 3138825, 22895, 1871863, 210250, 1112975, 1524269, 239795, 672828, 226722, 828440, 12830, 340141, 3144946, 384532, 111012, 7792983, 134825, 671560, 6334, 330806, 980455, 545952, 569322, 593788, 36161, 780918, 171971, 71409, 57504, 400723, 1513103, 107464, 140148, 1355757, 1355786, 154209, 515601, 469501, 1563457, 465543, 1902740, 77366, 317443, 1184030, 155421, 1291938, 1069437, 283494]","[0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 4, 2, 1, 3, 3, 0, 4, 3, 4, 4, 4, 3, 3, 4, 4, 5, 5, 3, 0, 4, 2, 4, 0, 1, 3, 2, 3, 4, 2, 4, 4, 1, 4, 3, 4, 4, 4, 3, 0, 4, 3, 0, 2, 3, 4, 3, 4, 4, 3, 2, 4, 2, 3, 1, 3, 4, 4, 3, 4, 4, 1, 4, 4, 0, 3, 4, 4, 5, 2, 4, 5, 2, 4, 3, 3, 2, 2, 3, 3, 3, 3, 4, 4, 0, 2, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 2, 3, 3, 3, 5, 4, 3, 4, 4, 4, 2, 0, 4, 3, 3, 4, 3, 4, 4, 2, 3, 1, 3, 3, 4, 3, 5, 2, 4, 4, 2, 4, 5, 3, 4, 5, 5, 0, 5, 3, 1, 4, 5, 4, 5, 4, 4, 4, 4, 0, 4, 3, 3, 4, 4, 0, 4, 5, 0, 4, 4, 0, 0, 0, 0, 3, 3, 0, 4, 2, 4, 1, 3, 4, 5, 5, 1, 1, 2, 5, 4, 0, 0, 3, 5, 5, 1, 4, 5, 4, 4, 0, 5, 1, 4, 3, 5, 1, 3]"
6fd69a1b667d6406b5cd54fca241335c,"[28955046, 33152473, 141734, 2747831, 9574339, 6382836, 14077140, 5885743, 17404292, 23617730, 6284790, 17800, 8577334, 10728298, 179612, 12057771, 11870085, 5649581, 5990235, 12052250, 11256168, 6462558, 3658363, 20622903, 6099117, 7709594, 6275046, 968, 7879739, 8480552, 20628510, 6481686, 6146901, 9714527, 6274667, 15787732, 95382, 121645, 15989085, 18291794, 6573637, 16305, 16182348, 10810038, 17524166, 3438000, 3240691, 17335634, 6011733, 6011695, 6004960, 3768690, 15847275, 4922444, 2498952, 5955087, 17373702, 9714683, 16130753, 13267013, 13632968, 6033974, 9666241, 17159773, 15722923, 15708030, 9032547, 9730695, 6418607, 3503947, 5935144, 5948907, 16076787, 16031620, 16091549, 7338744, 7706102]","[2, 4, 4, 4, 4, 5, 4, 5, 3, 3, 2, 5, 0, 4, 5, 2, 3, 5, 4, 4, 3, 5, 5, 4, 3, 4, 4, 5, 3, 3, 2, 4, 3, 3, 5, 5, 3, 3, 0, 2, 5, 3, 4, 5, 3, 5, 4, 4, 3, 3, 3, 5, 3, 4, 4, 3, 5, 5, 5, 3, 5, 3, 3, 3, 4, 4, 2, 5, 1, 2, 4, 4, 3, 3, 0, 4, 4]"
cd031a042eec2e58438e1d9ee587674b,"[22934445, 25733927, 34356539, 34218901, 25555839, 30134847, 25733990, 13528319, 22328546, 13636400, 33516773, 13112869, 20555443, 6547259, 34639452, 22350224, 13722513, 26795352, 6547258, 30366941, 20443235, 13536365]","[4, 4, 5, 3, 4, 5, 5, 5, 2, 3, 5, 4, 5, 5, 5, 3, 3, 4, 5, 3, 4, 1]"
fed1d27323bb1994b8a28d82b1a29fce,"[6023056, 13454149, 13545219]","[5, 5, 5]"
b2c9d4aa042e474b0f41d7a9ffbcbd0e,"[33516776, 17834864, 25118424, 33558545, 32887579, 24926015, 6564092, 136641, 10778948, 3986318, 23734628, 81176, 58077, 11071581, 9677446, 351648, 351652, 595375, 11806716, 7094569, 12259507]","[5, 5, 3, 4, 5, 5, 2, 4, 5, 5, 4, 5, 3, 3, 5, 4, 3, 5, 5, 5, 5]"
af47e7fb849f002e3964f74324495150,"[25526307, 16069030, 13138635, 289601, 5082599, 4570679, 15507958, 20877902, 9961796, 15728577, 12294652, 3521484, 6936382, 7891257, 15745753, 77203, 11870085]","[2, 4, 1, 5, 5, 3, 5, 5, 2, 4, 3, 3, 4, 5, 4, 4, 2]"
5b31fc1fa8ba1f4e48b3a075e267ad9e,"[29970014, 7380399, 21008260, 7986569, 28686985, 23426, 13218192, 1331653, 29443957, 17434867, 7999079, 26204226, 29081113, 11797471, 31213628, 17142136, 14906190, 25694617, 17181673, 15780773, 27823731, 26127596, 20555481, 22697803, 30965602, 29958895, 16702568, 17732585, 13120156, 29339328, 25784065, 28601428, 17134626, 27838995, 2768768, 22578243, 28053013, 7108725, 20827310, 12958877, 143004, 12723039, 18332143, 16054981, 25493536, 625164, 25749424, 2682894, 19623572, 425611, 9792232, 12840933, 6535521, 18401393, 17240343, 24995272, 8664717, 22736008, 23596977, 23728883, 3321252, 23572355, 6394173, 16052663, 8273417, 22999205, 20934182, 25050513, 18129576, 20448948, 22214689, 21941490, 20642037, 20723813, 21966725, 15956699, 18633458, 17257092, 20755914, 19367804, 907973, 14625461, 627142, 20839464, 17877912, 18921263, 20389791, 5634241, 13530679, 7936528, 18679802, 15755005, 61130, 2228202, 18717503, 816552, 5303881, 15739070, 18087424, 18600184, 805865, 1007048, 17287876, 13606449, 11432020, 17857786, 18222163, 18271102, 1074682, 5596568, 18362602, 10998114, 10569, 1301, 485894, 17430814, 2562312, 19383642, 17552621, 21233953, 17826565, 16719657, 895583, 7862729, 6252220, 7020181, 991524, 10098912, 12018334, 146122, 17409163, 13622723, 17236885, 17157814, 17558965, 7913305, 3242507, 7202869, 17210411, 581721, 87425, 747746, 7462949, 818109, 17017081, 16078028, 823827, 6677976, 191960, 825840, 10144886, 790192, 15797522, 17607541, 16048171, 13336530, 12014, 3721140, 3248348, 49673, 477725, 580619, 287022, 49343, 817508, 46462, 15825297, 168668, 10746542, 8232737, 9590628, 10888677, 11464723, 42930, 13497818, 762806, 17128253, 774310, 7027161, 7176224, 6963973, 18434, 884524, 2363692, 3437, 585112, 6838653, 6122345, 54778, 37449, 3744438, 375013, 4040988, 1048643, 948443, 379163, 827826]","[4, 3, 3, 5, 4, 4, 4, 4, 4, 5, 5, 4, 4, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 3, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 5, 4, 4, 4, 4, 4, 5, 4, 3, 3, 4, 3, 5, 4, 3, 4, 4, 5, 4, 3, 4, 4, 4, 4, 3, 4, 4, 1, 4, 4, 5, 3, 3, 4, 4, 2, 3, 4, 3, 4, 3, 3, 4, 4, 5, 5, 2, 3, 4, 5, 4, 3, 4, 4, 2, 3, 4, 3, 4, 3, 5, 5, 3, 4, 4, 5, 4, 4, 3, 4, 4, 5, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 3, 3, 4, 3, 4, 5, 4, 3, 3, 5, 4, 4, 4, 5, 4, 4, 3, 3, 4, 5, 3, 5, 4, 3, 4, 4, 5, 5, 4, 3, 4, 4, 4, 4, 4, 4, 4, 5, 3, 4, 3, 3, 4, 5, 3, 2, 3, 3, 5, 4, 5, 3, 5, 5, 4, 4, 5, 5, 5, 5, 3, 4, 4]"
8fa852b4d1fc8ce4936574fd2236c7b8,"[18693753, 16074758, 3250347, 18077, 16424, 17561834, 17122950, 6345942, 25814315, 26107725, 236153, 2657, 29069989, 24453338, 25773625, 25810398, 298230, 590877, 18498569, 634407, 23492688, 237620, 16328, 343447, 25387573, 4069, 41958, 17252236, 13451247, 17340720, 41967, 89724, 641604, 119837, 833700, 1908456, 13501165, 219949, 25870749, 17301537, 20754586, 12680907, 6930014, 867361, 13707645, 1202516, 22400407, 1131891, 8674541, 17727332, 5493630, 13121501, 785454, 20170321, 22606477, 1259080, 13601388, 710647, 23593429, 9499393, 1158604, 83674, 22697803, 41951, 2621107, 1499849, 204123, 676885, 15927350, 11870085, 18214414, 6025219, 243145, 15755005, 28, 6900, 16322, 17262204, 6361627, 508903, 21025, 73860, 7776678, 8030170, 1097453, 1274, 215342, 13099847, 2161733, 815727, 3015094, 1658265, 11323357, 15805442, 90192, 7469133, 4525896, 50365, 78982, 132336, 15154, 10447839, 79014, 11093329, 6566722, 50398, 5470, 7540434]","[3, 5, 3, 4, 5, 3, 5, 4, 4, 3, 5, 5, 4, 3, 4, 4, 4, 4, 4, 4, 3, 5, 5, 3, 4, 5, 4, 3, 5, 4, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 5, 4, 5, 5, 5, 4, 4, 5, 3, 3, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 3, 4, 4, 5, 3, 2, 4, 5, 4, 4, 4, 3, 2, 4, 4, 4, 5, 3, 3, 3, 4, 5, 4, 0, 3, 4, 5, 4, 4, 3, 4, 4, 3, 4, 3, 3, 4, 5, 4, 4, 4, 4, 4, 3, 3, 2, 4, 4]"
e01a741b612994287c67f208e2102569,"[10456359, 942921, 359142]","[3, 5, 5]"
2a3da6381e31313398ffd14e72805128,"[10859593, 6177452, 9708, 12625996, 5470, 45386, 3029292, 6996958, 9689458]","[2, 4, 3, 3, 4, 4, 4, 4, 5]"
75e96c53a78dcba3e992ff9306824ee7,[29844228],[4]
5574ab4f6b8835f028cb0a4b0b1f1057,"[837422, 838161, 18718450, 5322151, 18658063, 3276012, 17853024, 13642, 7672380, 17235167, 17667721, 45107, 10964, 15241, 13662, 144109]","[4, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4]"
c3e9005b89bf46eeda1e3f44d2f1f0a1,"[21544228, 18691078, 26196299, 17184715, 936906, 61915, 21805681, 2333, 20766120, 13206760, 19288043, 17713533, 168646, 17934530, 67939, 13528722, 12891111, 55399, 824763, 6218281, 13596166, 7726420, 526918, 1313586, 13055592, 6437061, 256683, 9680114, 12600138, 3876, 2044576, 7144, 276464, 7939386, 9175430, 8490112, 6148028, 2767052, 1212561, 5907, 6381205, 6424171]","[5, 5, 5, 5, 5, 5, 4, 1, 4, 4, 5, 5, 1, 5, 4, 3, 3, 3, 5, 5, 5, 3, 4, 1, 5, 5, 3, 4, 5, 2, 5, 3, 5, 5, 3, 2, 4, 4, 5, 5, 4, 4]"
7838f4c0b761abd7f6ddb32342486a4a,"[6117055, 15062217, 64725, 83539, 17780, 219418, 149572, 52318, 376514, 5358, 7157310, 1633, 13588425, 11566, 104217, 15793201, 757479, 1139129, 6574102, 216213, 1266933, 179780, 1857440, 8429687, 28881, 59264, 334123, 1824, 28186, 42389, 13157, 4922079, 3993839]","[5, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 2, 3, 2, 3, 3, 2, 2, 4, 2, 3, 3]"
217f92b13323d69d21317e91d3220f93,"[2392677, 865, 3338544, 3554772]","[4, 5, 5, 5]"
edfb7a6edd659a0ed84973c0b0917922,"[16036868, 42899, 10818853, 15700928]","[5, 5, 5, 5]"
5e78cb844a823dbe45e304b846b043f6,[104734],[2]
9d9827929f51654a247eb1aaffa20a7e,"[9266776, 7111552, 6387565, 12127750, 9520360, 1885]","[5, 3, 3, 5, 5, 5]"
76b1dfd5cbd44da133f8c3ddbc053435,"[827620, 31359450, 956323, 956320, 25530972, 841974, 1367034, 29589, 6081808, 945456, 8935689, 31226479, 618207, 386373, 20939933, 956321, 355910, 933803, 18721778, 2015240, 2366570, 491030, 76122, 601239, 2445811, 15956908, 15845255, 6087991, 54492, 7161153, 18131144, 22805730, 601238, 126381, 19084599, 3150027, 18937, 16142435, 921482, 115969, 10032866, 19532346, 1930326, 22015527, 12808294, 8551217, 820786, 9981898, 7043172, 18627915, 13190955, 9881332, 615952, 956340, 12593212, 517570, 12923, 800388, 3394235, 2732977, 16152487, 21837765, 6148828, 837422, 35220, 656]","[4, 1, 5, 4, 4, 3, 4, 4, 4, 4, 3, 5, 3, 5, 4, 5, 2, 2, 4, 2, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 5, 2, 3, 4, 3, 4, 4, 3, 5, 4, 4, 4, 5, 2, 5, 2, 4, 3, 3, 4, 4, 2, 2, 4, 2, 2, 4, 5, 4, 4, 3, 3, 2, 4, 3, 5]"
0a963d9a6089774ddf372ae76eaaae0e,"[830985, 67678, 62779, 65181]","[5, 5, 5, 5]"
d9eb7bd4e817da804be8523b262e66e3,"[15790264, 393060, 7513514]","[5, 2, 5]"
cd68a54b82e1a97b4d347591f472ea1a,"[34776639, 35991709, 25656023, 34797965, 34618118, 32944256, 17899948, 15840175, 33304856, 34117543, 33011212, 33278971, 33258664, 31180564, 30653456, 31287614, 30127888, 27070127, 30235655, 29873216, 30186292, 29921538, 28805276, 15766661, 25823384, 28226543, 24917774, 27741647, 28092756, 24488233, 23346604, 26705944, 23638951, 26008169, 11686215, 20696017, 18505825, 25615392, 24988142, 24327127, 23364481, 22859490, 22543844, 25087464, 24823034, 22700095, 18137829, 11253741, 24146429, 14865, 23348514, 18816603, 23499441, 23111920, 18668406, 23344035, 18138076, 22895229, 18137847, 17738241, 20951445, 21838932, 6975850, 18143789, 20653880, 20715156, 19181226, 17277993, 18137948, 14502684, 17261840, 17349317, 20468901, 14430160, 18168627, 17378074, 6580569, 17738174, 94733, 78129, 17187815, 17694605, 17849134, 1078, 17340720, 13529957, 15753060, 17562907, 7620754, 17311334, 16164536, 16004013, 14112002, 16005289, 15752577, 4198507, 7107515, 11469379, 1774836, 6689684, 7785917, 12979532]","[3, 4, 3, 4, 4, 5, 5, 5, 5, 4, 3, 4, 4, 4, 3, 3, 4, 3, 5, 4, 4, 5, 3, 4, 5, 3, 3, 4, 4, 3, 5, 4, 2, 4, 5, 5, 5, 4, 5, 3, 3, 3, 5, 5, 4, 3, 4, 3, 5, 3, 4, 5, 4, 3, 4, 4, 4, 3, 3, 4, 3, 5, 4, 4, 4, 4, 3, 4, 5, 4, 5, 5, 4, 4, 3, 3, 4, 4, 4, 5, 2, 5, 3, 4, 4, 3, 3, 3, 5, 4, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4]"
700183a50b6588f3d4b34900c048b985,"[34275230, 28233066, 26837503, 567795, 23705512, 7143326, 8149301, 16192356, 1233894, 16283548, 11631089, 7926569]","[5, 4, 5, 4, 5, 4, 2, 3, 3, 5, 4, 3]"
ca1a7e3d124261f2cad14384ff8b163b,[19186402],[1]
158feec3653e979acd18c0c427027dda,"[27507384, 29069989, 6328, 21424664, 18133021, 20525471, 3058261, 9969571, 18122693, 22249679, 15844683, 39026, 2108198, 14999720, 15783514, 11]","[3, 3, 4, 1, 1, 4, 2, 5, 3, 1, 5, 4, 5, 4, 4, 5]"
dcc3e8adaa2a2972ef78670fae783561,"[25302885, 22544024, 9884770, 18070295, 18273881, 18222299, 978683, 9977379, 13142213, 13426247, 12656598, 16247537, 306439, 7531699, 1078266, 2074941, 7979073, 15633168, 7985419, 13163872]","[5, 5, 2, 2, 2, 5, 1, 2, 1, 5, 2, 4, 4, 5, 3, 2, 5, 4, 1, 3]"
3b995873c8688b2c69764d1ae69bcf35,"[256683, 24768, 12716010, 8709523]","[4, 4, 2, 5]"
89607c009cc0447aec93a6ee61d835a5,"[33561990, 8597949, 23337872, 26114135, 25564665, 31374905, 28673982, 21853621, 25797013, 13643567, 6059965, 21536151, 23545800, 22361799, 18482483, 18050728, 7766027, 22449572, 19288043, 21956060, 17999935, 21899546, 16181775, 20495373, 10970532, 12875258, 16068905, 8909152, 18274962, 17373314, 261331, 16466436, 18330110, 286276, 22074967, 17607848, 17454088, 16158740, 17335490, 17154753, 17232332, 17369254, 16102004, 17227474, 17230557, 17284874, 17230559, 16029994, 16150628, 17229454, 133518, 17254226, 8591107, 304027, 42898, 42900, 42899, 13524900, 16041169, 17200654, 16781182, 16178117, 17166702, 16151293, 16432374, 16124682, 15789177, 15748335, 15704001, 16090981, 16109563, 16034964, 15783307, 16070903, 16001893, 15818969, 15760001, 15832316, 15724654, 13612739, 13312527, 113791, 1861535, 12513614, 11476515, 8145510, 13038680, 13560262, 13345975, 13496738, 9836659, 8701074, 13454149, 11561469, 83144]","[5, 5, 5, 5, 5, 0, 0, 5, 5, 5, 4, 5, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 4, 0, 5, 4, 0, 5, 3, 4, 5, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 4, 0, 4, 5, 5, 4, 5, 5, 4, 4, 0, 5, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 0, 0, 5, 5, 4, 0, 5, 5, 5, 3, 5, 3, 3, 5, 0, 5, 4, 4, 5, 5, 4, 5]"
39033ab7e75193eec5e44f0b750ac142,"[298150, 1015020, 7613, 13547381, 13158800, 5107, 128029, 77203, 13497, 13598952, 13575444, 2339585, 107896, 12063158, 48855, 6280118, 11387515, 2657, 3478, 28187]","[4, 4, 4, 5, 4, 2, 5, 5, 5, 4, 5, 4, 4, 1, 4, 5, 5, 5, 5, 4]"
54a47b4df4eb5f84687317f7785b91f5,"[12567892, 13531002]","[4, 5]"
13a8074a4cf64337edcf084b30b9a72a,"[23876552, 1505014, 22053959, 34146688, 22522805, 35783117, 28260474, 7724125, 1182136, 17571806, 1222263, 33115217, 33098315, 29936760, 12202, 31868677, 760599, 31450897, 2459879, 30531869, 30687788, 24331491, 29429866, 30653962, 1540908, 33124171, 33014804, 31248102, 30901608, 25716594, 33280761, 29100258, 18167006, 29430869, 18653698, 30120297, 30090925, 27985170, 25239055, 28923793, 3280203, 26406030, 30962870, 21864469, 30228086, 772377, 20098464, 26112643, 14028, 29939896, 25431238, 319259, 25612087, 1438093, 11475033, 26344798, 21450944, 23398625, 25363411, 9418326, 23014670, 770591, 1342574, 26098222, 18106830, 20333851, 374080, 2224558, 102878, 76546, 934756, 24097400, 13194134, 51107, 20697435, 18467802, 29608, 18142427, 2025604, 18088394, 917058, 352262, 1292556, 740037, 22461736, 1265508, 2266072, 10508431, 15811545, 883129, 16034245, 17262213, 17978442, 1208105, 3600867, 1961808, 18635089, 18079804, 2217682, 17841564, 12954865, 406203, 2856728, 693752, 1292728, 18114136, 17345258, 17573646, 17671903, 17572886, 357727, 17262294, 2232580, 17623975, 17261100, 16059643, 16127238, 2706211, 1118003, 16071765, 16169671, 17349138, 17665519, 16178972, 1069627, 15161, 15790842, 919715, 7624512, 15798318, 13139565, 280718, 15998347, 919714, 1926094, 13511401, 15819061, 13538873, 7828405, 1500889, 804964, 13641289, 2220037, 189745, 1048302, 547448, 1203927, 628251, 220074, 1161277, 883268, 11250053, 6114964, 455667, 527601, 118050, 7293242, 168667, 2370168, 12852666, 222818, 1013257, 534478, 1097546, 7632696, 45312, 1718834, 9361589, 1412050, 870589, 1087093, 48226, 386298, 77267, 283870, 6280379, 824657, 202769, 1416831, 567580, 7334201, 77473, 1538490, 29127, 2508552, 1281393, 538748, 6240758, 628036, 2728527, 1056946, 9118135, 1856090, 1135310, 488652, 1158967, 49628, 1001100, 10714073, 305307, 337130, 410428, 1987570, 77584, 6404538, 144800, 331679, 101334, 76852, 73574, 10964693, 90619, 567586, 1727506, 93436]","[4, 4, 4, 5, 3, 4, 3, 4, 4, 4, 5, 4, 3, 4, 4, 3, 4, 5, 3, 3, 4, 3, 4, 4, 4, 4, 3, 4, 5, 5, 5, 4, 4, 4, 4, 4, 3, 4, 3, 4, 5, 4, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 5, 4, 5, 5, 4, 4, 3, 5, 3, 4, 5, 4, 4, 5, 4, 3, 5, 4, 4, 5, 4, 5, 5, 4, 4, 3, 4, 5, 4, 5, 4, 4, 5, 4, 5, 3, 4, 3, 4, 4, 5, 4, 5, 4, 4, 3, 3, 5, 4, 4, 3, 2, 4, 3, 5, 4, 4, 5, 3, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 5, 4, 5, 4, 3, 4, 3, 5, 4, 2, 4, 4, 4, 4, 4, 3, 3, 3, 4, 5, 3, 4, 4, 5, 4, 4, 4, 5, 3, 5, 4, 3, 4, 4, 5, 5, 5, 4, 4, 4, 5, 4, 3, 5, 3, 4, 5, 5, 3, 4, 4, 4, 5, 4, 4, 4, 3, 3, 5, 3, 4, 3, 5, 4, 5, 3, 4, 5, 5, 2, 5, 4, 4, 3, 2, 4, 4, 5, 3, 4, 3, 3, 5, 4, 4, 4, 3, 3, 4]"
4f13e505563910c47c7ddea444762e07,[15760001],[5]
5564f44a66ea55742307808c0a1c73db,"[13147885, 13538873, 1207904, 7507825, 5053506, 1839, 4922079, 7170627]","[2, 4, 3, 4, 2, 3, 2, 5]"
a838e7278ced83e8c1efd36dc724ac59,"[17332588, 17707600, 40067, 16180383, 1139231, 73967, 6334, 13055592, 12463921, 13144793, 12619465, 10626639, 9460487, 6596542, 112525, 414491, 13166601, 9858488, 11644802, 11256934, 10955104, 8714383, 8814993, 8711518, 8423917, 7935687, 6449551, 820924, 5303373, 7048494, 2767052, 6449468, 3985, 6433836, 2319745, 6994036, 297673, 6778704, 24979, 298664, 3268867, 576379, 4667024, 347852, 7813689, 2728527, 954674, 104467, 11734, 85386, 170625, 3236586, 18600, 213206, 2731276, 1658933, 28, 10579, 13760, 4952, 2318271, 898885, 128029, 5975, 126583, 19063, 3636]","[3, 4, 4, 4, 3, 3, 4, 3, 4, 3, 4, 5, 3, 3, 3, 3, 4, 2, 5, 4, 5, 4, 4, 3, 3, 5, 3, 4, 5, 3, 4, 4, 4, 3, 4, 3, 3, 4, 4, 3, 4, 4, 5, 4, 3, 4, 4, 3, 4, 1, 3, 5, 3, 3, 2, 4, 3, 3, 4, 5, 4, 4, 4, 2, 3, 5, 5]"
8148f58f45d7f7cef97b76f77defe680,"[20898019, 28218947, 6881206, 19351043, 7094569, 16068905, 351623, 18090081, 3130971, 24830, 6087756, 10600242, 5886881]","[4, 4, 3, 4, 4, 4, 4, 2, 3, 3, 4, 4, 3]"
7044795eda9fe8fcc1e428b0d5115896,[17927395],[5]
015cb45454dc70dfc692eb17745fc6c0,"[33585392, 34732711, 34753473, 9821210, 32497607, 541094, 25548614, 420405, 263156, 2187270, 6251380, 6828177, 5957702, 200630, 1722423, 544891, 82436, 678074, 1326421, 377895, 4564980, 1576816, 2819, 914462, 2728527, 24687, 85805]","[5, 5, 3, 4, 5, 0, 0, 4, 4, 3, 2, 5, 3, 3, 3, 3, 4, 3, 3, 3, 2, 4, 4, 2, 3, 3, 3]"
34461c91905b3ce27ec81633b609e4a7,"[6462558, 6642715]","[5, 5]"
